platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines,tuitiontype
https://www.mastersportal.com/studies/4538/,University of Nottingham,Economics,M.Sc.,On Campus,1 year,.,"The MSc Economics programme at the University of Nottingham focuses on current economic thinking, providing the technical tools for understanding and developing microeconomic and macroeconomic models.",99th ,English,180 alternative credits,Nottingham,.,     87      ,     6.5      ,.,.,.,.,20/09/2021,"Economics, Business Administration, Finance",.
https://www.mastersportal.com/studies/173619/,University of East Anglia,Behavioural and Experimental Economics,M.Sc.,On Campus,1 year,"9,835","You will have already studied economics, and with this MSc in Behavioural and Experimental Economics from the University of East Anglia you will take on a specialist, research-training course in this field – blending economic and psychological modelling, complemented by controlled experiments inside and outside the laboratory.",200th ,English,180 alternative credits,Norwich,.,     88      ,     6.5      ,.,.,.,31/07/2021,28/09/2021,"Economics, Organisational Behaviour","[""year""]"
https://www.mastersportal.com/studies/4557/,Università Commerciale Luigi Bocconi,Economics and Management of Innovation and Technology,M.Sc.,On Campus,2 years,"14,073",This MSc in Economics and Management of Innovation and Technology course at  Università Commerciale Luigi Bocconi is designed to provide students with the analytical competencies and problem-solving skills to understand the mechanisms and to master the processes through which innovative ideas are developed and turned into market applications.,501st ,English,On Campus,Milano,Italy,     88      ,     6      ,   Required   ,   Required   ,.,27/05/2021,07/09/2021,"Economics, Innovation Management, Technology Management","[""year""]"
https://www.mastersportal.com/studies/252316/,University of Brighton,Finance and Banking,M.Sc.,On Campus,1 year,"12,330",Finance and Banking offered by University of Brighton is designed to equip you with the knowledge and skills to help organisations understand complex financial issues and develop practical solutions. ,601st ,English,180 alternative credits,Brighton,.,.,     6.5      ,.,.,.,.,28/09/2021,"Economics, Finance","[""year""]"
https://www.mastersportal.com/studies/300758/,INTO London World Education Centre,Pre-Master's in Business Administration - Economics,Pre-Master,Blended,9 months,.,The Pre-Master's in Business Administration - Economics at INTO London World Education Centre  is an intermediary step towards studying a Master’s degree at this university.,.,English,Blended,London,.,.,     5.5      ,.,.,.,.,28/09/2021,"Economics, Business Administration, Econometrics",.
https://www.mastersportal.com/studies/104034/,University of Canterbury,Economics,M.A.,On Campus,2 years,"8,184","Economics at University of Canterbury is the study of how people behave. Every day, people and society are confronted by choices. Should you go to university or start a career? What should you do with your next dollar? Should the government raise the minimum wage, or not? How do we address the big issues in the world such as poverty and climate change?",270th ,English,240 alternative credits,Christchurch,New Zealand,     90      ,     6.5      ,.,.,.,.,17/02/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/127064/,San José State University,Economics,M.A.,On Campus,1 year,"5,897",Economics from San José State University prepares graduates for research and policy positions in government and business. ,.,English,32 alternative credits,San Jose,.,     90      ,     6.5      ,.,.,.,01/05/2021,19/08/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/241731/,Otto von Guericke University Magdeburg,Financial Economics,M.Sc.,On Campus,2 years,Free,The goal of the Financial Economics master’s program at the Otto von Guericke University Magdeburg  is to enable students to both recognize and analyze economic problems on an academic level. ,601st ,English,120 ECTS,Magdeburg,Germany,.,.,   Required   ,.,.,15/09/2021,14/10/2021,"Economics, Finance",.
https://www.mastersportal.com/studies/144982/,Claremont Graduate University (CGU),Economics,M.A.,On Campus,1 year,"1,627","Economics from Claremont Graduate University (CGU) provides you with a solid grounding in economics, exposure to cutting-edge transdisciplinary research, and commitment to practice, problem solving, and policy shaping.",.,English,36 alternative credits,Claremont,.,     95      ,     7      ,.,.,.,01/04/2021,17/05/2021,"Economics, Finance, Statistics","[""credit ""]"
https://www.mastersportal.com/studies/7311/,Newcastle University,International Political Economy,M.A.,On Campus,1 year,"8,802","This International Political Economy course from Newcastle University provides training in the discipline of international political economy. It includes an understanding of contemporary debate on globalisation and its effect on states, economies and societies in both advanced and developing countries.",152nd ,English,180 alternative credits,Newcastle upon Tyne,.,     90      ,     6.5      ,.,.,.,.,28/09/2021,"Economics, International Business, Political Science","[""year""]"
https://www.mastersportal.com/studies/12881/,"Essex, University of",Management Economics,M.Sc.,On Campus,1 year,"13,339",The Management Economics course offered by the University of Essex trains you to use economics in managerial decisions and in the analysing of strategic interaction among firms. We combine theory and applications to provide you with a unique combination of business knowledge and economic skills.,301st ,English,On Campus,Colchester,.,.,     6      ,.,.,.,28/08/2021,03/10/2021,"Economics, Management, Organisation & Leadership","[""year""]"
https://www.mastersportal.com/studies/97802/,University of Toronto,Economics,M.A.,On Campus,3 years,"4,061","The Economics program of University of Toronto furthers the student’s capacity for economic analysis through rigorous instruction in theory, econometrics, and a wide variety of fields.",18th ,English,90 alternative credits,Toronto,Canada,     93      ,     7      ,.,.,.,24/01/2021,03/09/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/50484/,Deakin University ,Commerce,Postgraduate Diploma,On Campus,1 year,"18,504","Build on your undergraduate qualification in any field, with Graduate Diploma of Commerce at Deakin University.",201st ,English,8 alternative credits,Melbourne,.,     79      ,     6.5      ,.,.,.,21/02/2021,08/03/2021,"Economics, Finance, Commerce","[""year ""]"
https://www.mastersportal.com/studies/143072/,Eastern Michigan University,Health Economics,M.A.,On Campus,1 year,"14,289",The Master of Arts in Health Economics at Eastern Michigan University provides a basic understanding of the theoretical foundations and tools of economic analysis so that students gain competence in economic theory and its uses.,.,English,30 alternative credits,Ypsilanti,.,     79      ,     6.5      ,.,.,.,01/03/2021,04/05/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/218780/,University of North Georgia,International Affairs,M.A.,Online,2 years,249,The University of North Georgia (UNG) offers a 36 credit hour Master of Arts in International Affairs (MAIA) degree. The International Affairs program at University of North Georgia is designed to provide an advanced understanding of the international system along with a focus on the multiple facets of global security issues. ,.,English,36 alternative credits,Dahlonega,.,     79      ,     6.5      ,.,.,.,01/08/2021,17/08/2021,"Economics, International Relations, International Business","[""credit ""]"
https://www.mastersportal.com/studies/14561/,Royal Holloway University of London,Economics,M.Sc.,On Campus,1 year,"13,091",Studying the Economics programme at Royal Holloway University of London  means that you will learn from internationally renowned experts at one of the UK’s top ten teaching and research centres. ,301st ,English,180 alternative credits,London,.,.,     6.5      ,.,.,.,.,21/09/2021,Economics,"[""year""]"
https://www.mastersportal.com/studies/68303/,Tufts University,Economics,M.Sc.,On Campus,1 year,"44,537","The Tufts University Economics department teaches students to be critical thinkers and to use the discipline of economics to analyze and solve problems associated with important economic, political and social issues.",151st ,English,30 alternative credits,Medford,.,     100      ,     7      ,.,.,.,15/02/2021,08/09/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/219171/,University of Southern California,Financial Engineering,M.Sc.,On Campus,1 year,"1,648","The objective of the MS in Financial Engineering program at University of Southern California is the training of graduate students with engineering, applied mathematics or physics backgrounds in the application of mathematical and engineering tools to finance.",53rd ,English,30 alternative credits,Los Angeles,.,     90      ,     6.5      ,.,.,.,15/09/2021,11/01/2022,"Economics, Finance, General Engineering & Technology","[""credit ""]"
https://www.mastersportal.com/studies/95084/,Southern Illinois University,Agribusiness Economics,M.Sc.,On Campus,1 year,"28,938","The Agribusiness Economics degree at Southern Illinois University requires a core in agricultural business, statistics, economics or business and other courses as determined by the student's interest and faculty advisor.",801st ,English,30 alternative credits,Carbondale,.,     80      ,     6.5      ,.,.,.,.,16/08/2021,"Economics, Agribusiness","[""year ""]"
https://www.mastersportal.com/studies/225706/,Seoul National University,Economics,Master,On Campus,2 years,.,The Seoul National University Department of Economics was established at the College of Commerce with the new kick-off of the Seoul National University following liberation of Korea from the Japanese colonial rule. ,37th ,English,24 alternative credits,Seoul,South Korea,     80      ,     5.5      ,.,.,.,26/03/2021,01/09/2021,Economics,.
https://www.mastersportal.com/studies/101601/,Aalto University,Real Estate Economics,M.Sc.,On Campus,2 years,Free,"Master the management of real estate through technology, economy and law. The Master's Programme in Real Estate Economics from Aalto University offers a thorough understanding of the dynamics of real estate markets.",127th ,English,120 ECTS,Helsinki,Finland,     92      ,     6.5      ,.,.,.,03/01/2022,13/09/2022,"Economics, Real Estate & Property Management",.
https://www.mastersportal.com/studies/157108/,Eszterhazy Karoly University,Tourism Management,M.A.,On Campus,2 years,.,"The objective of the Tourism Management programme of Eszterhazy Karoly University is to perform individual and comprehensive planning, management and coordination tasks on local, regional, national and international levels at tourism enterprises.",.,English,120 ECTS,Gyöngyös,Hungary,.,.,.,.,.,15/01/2022,09/09/2022,"Economics, Tourism & Leisure",.
https://www.mastersportal.com/studies/136193/,Stockholm University,European Economic Law,LL.M.,On Campus,1 year,Free,"The one-year Master of Laws programme in European Economic Law at Stockholm University is an internationally renowned advanced legal degree programme with a twenty-year long history and a large community of alumni, many of them having prominent positions at European institutions, academic centres and law firms.",69th ,English,60 ECTS,Stockholm,Sweden,     90      ,     6.5      ,.,.,.,15/04/2021,31/08/2021,"Economics, European Law, Master of Laws (LLM)",.
https://www.mastersportal.com/studies/676/,ETH Zurich - Swiss Federal Institute of Technology,"Management, Technology and Economics",M.Sc.,On Campus,2 years,"1,240","The MSc Management, Technology and Economics at ETH Zurich - Swiss Federal Institute of Technology  is a four-semester full time program attracting ambitious students with a bachelor degree in engineering or natural sciences. The program delivers comprehensive training in management and economics.",6th ,English,120 ECTS,Zürich,Switzerland,     100      ,     7      ,.,.,.,31/03/2021,20/09/2021,"Economics, Technology Management","[""year""]"
https://www.mastersportal.com/studies/266637/,University of North Carolina Greensboro,Economics,M.A.,On Campus,5 years,"11,669","We’ve designed this Economics program at University of North Carolina Greensboro for those who do not already hold a master’s of economics degree. Graduates of the MA/PhD in Economics program work in a broad range of fields including forecasting, policy analysis and evaluation, risk analysis, and economic analysis. ",601st ,English,75 alternative credits,Greensboro,.,     79      ,     6.5      ,.,.,.,15/04/2021,10/08/2021,"Economics, Business Administration","[""year ""]"
https://www.mastersportal.com/studies/194522/,Indian School of Business (ISB),Management,Master,On Campus,1 year,"27,373",Management from Indian School of Business (ISB) offers world-class programs that are an amalgamation of the knowledge from the best global schools and which are taught by top-notch faculty from around the World.,.,English,On Campus,Mohali,India,     100      ,     6.5      ,   Required   ,   Required   ,.,10/01/2022,05/06/2022,"Economics, Finance, Management, Organisation & Leadership","[""year ""]"
https://www.mastersportal.com/studies/190683/,University of Amsterdam,Economics - Development Economics,M.Sc.,On Campus,1 year,"2,143",The Economics - Development Economics from University of Amsterdam gives you the in-depth knowledge and expertise to help spur growth in developing economies. ,61st ,English,60 ECTS,Amsterdam,Netherlands,     92      ,     6.5      ,     640      ,     158  (quantitative)      ,.,01/05/2021,03/09/2021,Economics,"[""year""]"
https://www.mastersportal.com/studies/5735/,University of Bath,Economics,M.Res.,On Campus,1 year,"10,721","This intensive taught Economics degree offered at University of Bath provides advanced training in economics, econometrics and research skills.",173rd ,English,180 alternative credits,Bath,.,     90      ,     6.5      ,.,.,.,31/08/2021,28/09/2021,Economics,"[""year""]"
https://www.mastersportal.com/studies/292458/,University of Bucharest,"Philosophy, Politics and Economics",M.A.,On Campus,2 years,930,"The Philosophy, Politics and Economics program of University of Bucharest it is the first of its kind in Romania, and one of the very few in Eastern Europe.",801st ,English,120 ECTS,Bucharest,Romania,.,.,.,.,.,21/07/2021,01/10/2021,"Economics, Philosophy & Ethics","[""year""]"
https://www.mastersportal.com/studies/249064/,University of Geneva,Business Analytics,M.Sc.,On Campus,2 years,926,The Business Analytics programme of University of Geneva provides a wide range of career opportunities.,59th ,English,120 ECTS,Genève,Switzerland,.,.,.,.,.,28/02/2021,13/09/2021,"Economics, Management, Organisation & Leadership, Business Intelligence & Analytics","[""year""]"
https://www.mastersportal.com/studies/275825/,University of Cambridge,Land Economy Research,M.Phil.,On Campus,10 months,"13,204","The MPhil Land Economy Research offered by the University of Cambridge share common aims including enabling students of a high calibre to pursue their education at an advanced applied level drawing on the primary disciplines of economics, planning and environmental policy, with additional specialisms in finance and law.",3rd ,English,On Campus,Cambridge,.,     110      ,     7.5      ,.,.,.,02/03/2021,01/10/2021,Economics,"[""year""]"
https://www.mastersportal.com/studies/15529/,University of Southampton,Economics,M.Sc.,On Campus,1 year,"10,439","The ESRC recognised MSc Economics aims to provide students with a thorough knowledge and understanding of the concepts, tools and methods of modern economics, together with the application of these methods to the analysis of economic problems. Economics is offered by University of Southampton.",90th ,English,120 alternative credits,Southampton,.,.,     6.5      ,.,.,.,.,30/09/2021,Economics,"[""year""]"
https://www.mastersportal.com/studies/83382/,University of Zurich,Management and Economics,M.A.,On Campus,2 years,"1,336","Management and Economics Master's degree programs from University of Zurich provide students with an advanced academic education and allow them to shape their own profiles. The Master's degree qualifies graduates for demanding activities, such as starting a professional career or, for suitable candidates, continuing their academic career in a Doctoral program. ",56th ,English,90 ECTS,Zürich,Switzerland,     100      ,     7      ,.,.,.,28/02/2021,20/09/2021,"Economics, Business Administration, Finance","[""year""]"
https://www.mastersportal.com/studies/68370/,Stony Brook University,Economics,M.A.,On Campus,1 year,"38,726","The graduate program in Economics, in the College of Arts and Sciences at Stony Brook University, emphasizes rigorous training in economic theory and quantitative methods and their creative applications. Both theoretical and empirical work is heavily based on mathematical modeling.",201st ,English,30 alternative credits,New York City,.,     90      ,     6.5      ,.,.,.,.,24/08/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/139963/,Central Michigan University,Economics,M.A.,On Campus,1 year,699,The Economics degree program at the Central Michigan University prepares students to enter Ph.D. programs in economics. ,1194th ,English,30 alternative credits,Mount Pleasant,.,     79      ,.,.,   Required   ,.,15/02/2021,17/08/2021,Economics,"[""credit ""]"
https://www.mastersportal.com/studies/282843/,University of Johannesburg,Competition and Economic Regulations (CW),Master,On Campus,1 year,.,The Master in Competition and Economic Regulations (CW) at University of Johannesburg students will put into practice theoretical economic concepts related to competition and regulatory economics and undertake discipline specific research.,439th ,English,180 alternative credits,Johannesburg,South Africa,     105      ,     7      ,.,.,.,30/09/2021,03/02/2022,Economics,.
https://www.mastersportal.com/studies/190616/,University of Amsterdam,Business Economics - Competition Law and Economics,M.Sc.,On Campus,1 year,"2,143",This one-year academic Business Economics - Competition Law and Economics from  University of Amsterdam teaches you to conduct research in business economics subjects. ,61st ,English,60 ECTS,Amsterdam,Netherlands,     92      ,     6.5      ,   Required   ,     158  (quantitative)      ,.,01/05/2021,03/09/2021,"Economics, Business Administration","[""year""]"
https://www.mastersportal.com/studies/139294/,London Business School,Financial Analysis,Master,On Campus,1 year,"41,303",Masters in Financial Analysis from London Business School prepares students to build business-ready skills in the world’s foremost capital market.,801st ,English,120 alternative credits,London,.,.,     7      ,   Required   ,   Required   ,.,01/06/2021,01/09/2021,"Economics, Finance","[""year""]"
https://www.mastersportal.com/studies/137040/,University of San Francisco,Information Systems,M.Sc.,On Campus,"1 year, 4 months",999,The Information Systems program offered by University of San Francisco helps students gain a professional edge where technology and business strategy intersect.,801st ,English,20 alternative credits,San Francisco,.,     92      ,     6.5      ,.,.,.,15/06/2021,18/08/2021,"Economics, Business Information Systems","[""credit ""]"
https://www.mastersportal.com/studies/291670/,University of International Business and Economics (UIBE),WTO Law and Economics,Master,On Campus,2 years,"12,456",The WTO Law and Economics program is offered at University of International Business and Economics (UIBE).,.,English,On Campus,Beijing,China,     86      ,     6      ,.,.,.,15/07/2021,01/09/2021,"Economics, International Law","[""year ""]"
https://www.mastersportal.com/studies/282455/,University of East Anglia,Development Economics (Part Time),M.Sc.,On Campus,2 years,"9,028","On this MSc in Development Economics (Part Time) programme from University of East Anglia you’ll learn to apply rigorous economic analyses to real-world problems like poverty and underdevelopment to identify effective policies. Importantly, you’ll integrate methods, research findings and new insights from behavioural and experimental economics. ",200th ,English,180 alternative credits,Norwich,.,     88      ,     6.5      ,.,.,.,31/07/2021,28/09/2021,"Economics, International Development","[""year""]"
https://www.mastersportal.com/studies/5734/,University of Bath,Economics & Finance,M.Sc.,On Campus,1 year,"11,284","Combining core economics with relevant finance topics, this Economics & Finance degree offered at University of Bath is one of the few of its kind, and ideal preparation for a finance-focused career.",173rd ,English,180 alternative credits,Bath,.,     90      ,     6.5      ,.,.,.,31/08/2021,28/09/2021,"Economics, Finance","[""year""]"
https://www.mastersportal.com/studies/81997/,University of Huddersfield,Economics,M.Sc.,On Campus,2 years,"9,592","The M.S. in Economics at University of Huddersfield is ideal for those students that want to develop a career in economics, business, government, finance or media and the voluntary sector. This way our programme will prepare them for a wide variety of careers that require advanced economic analytical skills.",601st ,English,180 alternative credits,Huddersfield,.,.,     6      ,.,.,.,.,28/09/2021,Economics,"[""year""]"
https://www.mastersportal.com/studies/126089/,Ohio University,Financial Economics,Master,On Campus,1 year,"10,640","The Master of Financial Economics (MFE) program at Ohio University is proud to be a participant in the CFA Institute University Affiliation Program(opens in a new window). The CFA Institute administers the CFA Program, which awards the Chartered Financial Analyst charter. The CFA charter is a highly respected investment credential throughout the world.",601st ,English,43 alternative credits,Athens,.,     80      ,     6.5      ,.,.,.,15/10/2021,11/01/2022,"Economics, Finance","[""year ""]"
https://www.mastersportal.com/studies/282363/,Texas A&M University,Agricultural Economics,M.Sc.,On Campus,2 years,"14,030","A Master of Science degree in Agricultural Economics at Texas A&M University provides professional training for students seeking the skills in management, finance, real estate, entrepreneurship, marketing, policy analysis, and decision-making needed in today’s business world with a focus on the food and fiber industry.",151st ,English,32 alternative credits,College Station,.,     80      ,     6      ,.,.,.,01/03/2021,24/08/2021,"Economics, Agriculture","[""year ""]"
https://www.mastersportal.com/studies/61787/,University of Waterloo,Economics,M.A.,On Campus,1½ years,"2,931","Our MA Economics programs at the University of Waterloo provide you with relevant analytical and problem-solving skills through coursework, research and practice.",151st ,English,45 alternative credits,Waterloo,Canada,     90      ,     7      ,.,   Required   ,.,01/02/2021,01/09/2021,Economics,"[""year ""]"
https://www.mastersportal.com/studies/103557/,University of North Carolina Greensboro,Applied Economics,M.A.,On Campus,1½ years,"10,354","The MA in Applied Economics at University of North Carolina Greensboro is designed for students who seek careers in business, finance, or government as economists, forecasters, policy analysts, economic researchers, or managers with strong quantitative skills.",601st ,English,30 alternative credits,Greensboro,.,     79      ,     6.5      ,   Required   ,.,.,15/04/2021,10/08/2021,"Economics, Applied Mathematics","[""year ""]"
https://www.mastersportal.com/studies/190501/,University of Toulouse,Economic Theory and Econometrics,Master,On Campus,2 years,.,"The Master 2 in Economic Theory and Econometrics at Université Fédérale Toulouse Midi-Pyrénées allows students to acquire a thorough, general training (in economic theory, econometrics, industrial organisation, etc.) before choosing a specific area of research.",301st ,English,120 ECTS,Toulouse,France,.,.,.,.,.,31/05/2021,01/09/2021,"Economics, Econometrics",.
https://www.mastersportal.com/studies/190709/,University of Amsterdam,Economics - Monetary Policy and Banking,M.Sc.,On Campus,1 year,"2,143",The Economics - Monetary Policy and  Banking from University of Amsterdam focuses on how monetary policy attempts to mitigate the risks of the financial economy. ,61st ,English,60 ECTS,Amsterdam,Netherlands,     92      ,     6.5      ,     640      ,     158  (quantitative)      ,.,01/05/2021,03/09/2021,"Economics, Public Policy","[""year""]"
https://www.mastersportal.com/studies/38149/,Lancaster University - Management School,Economics,M.Sc.,On Campus,1 year,"10,439","This Masters programme in Economics at Lancaster University - Management School is intellectually demanding and stimulating, designed to give those who aspire to a high-flying analytical career in Economics the tools they will need to succeed. ",.,English,60 ECTS,Lancaster,.,.,     7      ,.,.,.,.,05/10/2021,"Economics, Accounting, Forensic Accounting","[""year""]"
https://www.mastersportal.com/studies/236814/,Aston University,Business Economics and Finance,M.Sc.,On Campus,1 year,"11,906","This Business Economics and Finance course offered at the Aston University will provide you with the tools for a variety of financial positions in a range of organisations, from blue-chip companies to not-for-profit groups.We welcome students with a background knowledge in economics or related subject areas, such as general business or management degrees. ",401st ,English,180 alternative credits,Birmingham,.,     93      ,     6.5      ,.,.,.,.,21/09/2021,"Economics, Finance","[""year""]"
https://www.mastersportal.com/studies/24421/,University of Glasgow,Financial Economics,M.Sc.,On Campus,1 year,"13,316",The Financial Economics programme at University of Glasgow  focuses on key macroeconomic and microeconomic forces which shape and influence financial markets.,77th ,English,180 alternative credits,Glasgow,.,     90      ,     6.5      ,.,.,.,25/08/2021,10/09/2021,"Economics, Finance, Econometrics","[""year""]"
https://www.mastersportal.com/studies/144858/,Claremont Graduate University (CGU),International Political Economy,M.A.,On Campus,2 years,"1,627",International Political Economy from Claremont Graduate University (CGU) trains students to analyze increasingly complex global interactions and to address large-scale political and economic uncertainties.,.,English,48 alternative credits,Claremont,.,     95      ,     7      ,.,.,.,01/04/2021,17/05/2021,"Economics, International Relations, International Business","[""credit ""]"
https://www.mastersportal.com/studies/1314/,London School of Economics and Political Science,Regulation,M.Sc.,On Campus,1 year,"16,521",The Regulation programm from London School of Economics and Political Science is based in the Department of Law and the Department of Government and offers you the chance to study regulation within a systematic framework.,27th ,English,On Campus,London,.,     100      ,     7      ,.,.,.,.,28/09/2021,"Economics, Public Policy","[""year""]"
https://www.mastersportal.com/studies/229149/,University of Belgrade,Quantitative Finance,M.Sc.,On Campus,1 year,"1,500",Quantitative Finance from University of Belgrade is designed to educate the top experts in finance who can perform complex analyses needed to draw conclusions in the field of quantitative finance and risk assessment basing on modern scientific theoretical knowledge as well as on relevant empirical data.,401st ,English,60 ECTS,Belgrade,Serbia,.,     6      ,.,.,.,.,01/10/2021,"Economics, Finance","[""year""]"
https://www.mastersportal.com/studies/305123/,Nanyang Technological University,Managerial Economics,M.Sc.,On Campus,1 year,"19,575","Managerial Economics at Nanyang Technological University aims to develop students in strategic thinking and managerial decision making in the context of business, government and society.",13rd ,English,30 alternative credits,Singapore,Singapore,     88      ,     6.5      ,.,.,.,01/04/2021,26/07/2021,"Economics, Econometrics","[""year ""]"
https://www.mastersportal.com/studies/128009/,Brock University,Business Economics,Master,On Campus,1 year,"5,346",The Master of Business Economics at Brock University is an interdisciplinary program offered by the Department of Economics in the Faculty of Social Science in collaboration with the Goodman School of Business. The program combines academic learning with practical experience through two Co-op work terms.,1093rd ,English,30 alternative credits,St. Catharines,Canada,     105      ,     6.5      ,.,.,.,28/02/2021,01/08/2021,"Economics, Business Administration, Econometrics","[""year ""]"
https://www.mastersportal.com/studies/242792/,University of Pretoria,Environmental Economics (Coursework),M.Sc.,On Campus,1 year,"1,804",The Faculty of Natural and Agricultural Sciences is a diverse faculty with 13 departments that is supported by more than 20 centres and institutes. More than 5 000 students register in this faculty annually of which 70% are undergraduate and 30% postgraduate students. This Environmental Economics (Coursework) programme is offered by University of Pretoria.,401st ,English,180 alternative credits,Pretoria,South Africa,     83      ,     6      ,.,.,.,30/09/2021,03/02/2022,"Economics, Environmental Sciences","[""year ""]"
https://www.mastersportal.com/studies/281433/,University of East Anglia,"International Graduate Diploma in Business, Economics and Social Sciences - Economics of Money, Banking and Capital Markets",Pre-Master,Blended,3 months,.,"INTO University of East Anglia makes sure you can get into the Master’s of your dreams by offering the International Graduate Diploma. The International Graduate Diploma in Business, Economics and Social Sciences - Economics of Money, Banking and Capital Markets is a preparation programme that upgrades your academic skills, English language level in order to be accepted to a Master’s programme. ",200th ,English,Blended,Norwich,.,.,     5.5      ,.,.,.,.,12/04/2021,Economics,.
https://www.mastersportal.com/studies/2850/,University of Tübingen,International Economics,M.Sc.,On Campus,2 years,Free,"In today’s highly globalized world, governments and firms need experts trained in international economics. If you are intrigued by debates about the costs and benefits of economic globalization, the M.Sc. International Economics at the University of Tübingen  will provide with you with the necessary skills to analyze these questions in a scientific manner.",78th ,English,120 ECTS,Tübingen,Germany,.,.,.,.,.,15/05/2021,02/11/2021,"Economics, International Business",.
https://www.mastersportal.com/studies/6524/,University of Sussex,Economics,M.Sc.,On Campus,1 year,"13,486","Gain the skills and knowledge in applied economics to become a successful, policy-oriented economist in government or international organisations, or at universities with the Economics degree offered at University of Sussex.",151st ,English,180 alternative credits,Brighton,.,     88      ,     6.5      ,.,.,.,01/09/2021,28/09/2021,Economics,"[""year""]"
https://www.mastersportal.com/studies/300796/,INTO London World Education Centre,Pre-Master's in Business Administration - International Economics and Finance,Pre-Master,Blended,9 months,.,INTO makes sure you can get into the Master’s of your dreams by offering the Pre-Master's in Business Administration - International Economics and Finance at INTO London World Education Centre.,.,English,Blended,London,.,.,     5.5      ,.,.,.,.,28/09/2021,"Economics, Finance",.
https://www.mastersportal.com/studies/77665/,University of Michigan,Applied Economics,M.A.,On Campus,2 years,"40,718","The graduate programs in economics, such as Applied Economics at the University of Michigan offer preparation for the wide range of careers now open to professional economists in academic, business, and government sectors.",21st ,English,33 alternative credits,Ann Arbor,.,     84      ,     6.5      ,   Required   ,   Required   ,.,15/01/2022,30/08/2022,"Economics, Econometrics, Environmental Economics & Policy","[""year ""]"
https://www.mastersportal.com/studies/101798/,University of Arkansas,Agricultural Economics,M.Sc.,On Campus,1 year,"23,045","The M.S. in Agricultural Economics at University of Arkansas provides students with state of the art knowledge of theory, methods and application in the field. prepares students with the related skill for a career in the agricultural economics field.",601st ,English,30 alternative credits,Fayetteville,.,     79      ,     6.5      ,   Required   ,   Required   ,.,01/03/2021,26/05/2021,"Economics, Agribusiness, Agriculture","[""year ""]"
https://www.mastersportal.com/studies/95307/,Saint Louis University,Applied Financial Economics,M.Sc.,On Campus,4 months,.,"The Master of Science in Applied Financial Economics at Saint Louis University is a quantitative-based, applied program that focuses on analysis and forecasting of financial variables such as interest rates, stock returns and their effects on financial markets. ",401st ,English,30 alternative credits,Saint Louis,.,     80      ,     6.5      ,.,   Required   ,.,.,11/08/2021,"Economics, Finance",.
https://www.mastersportal.com/studies/64554/,Rutgers University,"Health Outcomes, Policy and Economics",M.Sc.,On Campus,1 year,"14,600","This cross-disciplinary graduate Health Outcomes, Policy and Economics program from Rutgers University builds on existing strengths of the School of Pharmacy and the School of Public Health, particularly in health economics, epidemiology and pharmacoepidemiology, biostatistics, collaborative health care, comparative effectiveness and US health care policy.",101st ,English,30 alternative credits,New Brunswick,.,.,     7      ,.,.,.,01/08/2021,01/09/2021,"Economics, Health Management","[""year ""]"
https://www.mastersportal.com/studies/7511/,Philip University in Marburg,Economics of the Middle East,M.Sc.,On Campus,2 years,Free,The Economics of the Middle East programme offered by Philipps-Universität Marburg equips students with the theoretical and empirical knowledge and skills necessary to analyse business and development questions with reference to the Middle East and North Africa (MENA) region.,301st ,English,120 ECTS,Marburg,Germany,     95      ,     7      ,.,.,.,15/07/2021,14/10/2021,"Economics, Area & Cultural Studies",.
https://www.mastersportal.com/studies/20882/,UCD Michael Smurfit Graduate Business School,Finance,M.Sc.,On Campus,1 year,.,"This Finance program from UCD Michael Smurfit Graduate Business School is suitable for graduates with an educational track record in business, economics, finance or any degree with a significant quantitative element.",.,English,90 alternative credits,Dublin,Ireland,     100      ,     7      ,   Required   ,.,.,.,08/09/2021,"Economics, Finance",.
https://www.mastersportal.com/studies/17417/,Koc University,Finance,M.Sc.,On Campus,"1 year, 1 month",.,"In an era of challenging financial environment, mastering the state-of-the art techniques and approaches in modern finance is more important than ever. The Master of Science in Finance programme at Koc University provides a thorough foundation in finance and enhances the applied financial analysis and research skills needed by finance professionals.",401st ,English,31 alternative credits,Istanbul,Turkey,.,.,.,.,.,05/08/2021,05/10/2021,"Economics, Finance, Financial Mathematics",.
https://www.mastersportal.com/studies/160725/,The City University of New York,Economics and Business,M.A.,On Campus,1 year,706,"The MA program in Economics and Business at The City University of New York prepares students with the theoretical and analytical methods that can be applied to business and management positions, finance, public policy and international institutions. ",651st ,English,30 alternative credits,New York City,.,     80      ,     6.5      ,.,.,.,20/04/2021,27/08/2021,Economics,"[""credit ""]"
