platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines,tuitiontype
https://www.mastersportal.com/studies/261409/,Boston University,Applied Biostatistics,M.Sc.,On Campus,1 year,"46,709","The MS in Applied Biostatistics at Boston University provides graduates with the knowledge, skills, and professional confidence to apply the statistical methods commonly used in biomedical research.",90th ,English,34 alternative credits,Boston,.,     90      ,     7      ,.,.,.,01/04/2021,02/09/2021,"Biomedicine, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/65715/,Utah State University,Economics and Statistics,M.Sc.,On Campus,1 year,"12,608","The Economics and Statistics program of the Utah State University is a flexible, versatile degree that can help students meet two separate career goals.",401st ,English,30 alternative credits,Logan,.,     79      ,     6      ,.,   Required   ,.,30/06/2021,31/08/2021,"Economics, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/15652/,University of Southampton,Applied Statistics,M.Sc.,On Campus,1 year,"10,397","MSc Applied Statistics provides postgraduate instruction in the theory and methods of applied statistics. The programme is for students whose interests lie in the theory and application of statistical methods, and in methods for designing, collecting and analysing large –scale data. Applied Statistics is offered by University of Southampton.",90th ,English,120 alternative credits,Southampton,.,.,     6.5      ,.,.,.,.,30/09/2021,Statistics,"[""year""]"
https://www.mastersportal.com/studies/267009/,Central Michigan University,Applied Statistics and Analytics,M.Sc.,On Campus,2 years,698,"As a student in the Applied Statistics and Analytics program at the Central Michigan University, you'll work alongside faculty mentors with expertise in actuarial and risk analysis, Bayesian techniques and applications, data mining, and more. ",1194th ,English,60 alternative credits,Mount Pleasant,.,     79      ,     6.5      ,.,.,.,15/02/2021,17/08/2021,"Statistics, Business Intelligence & Analytics","[""credit ""]"
https://www.mastersportal.com/studies/67955/,University of Connecticut,Statistics,M.Sc.,On Campus,1½ years,"1,772","The Department of Statistics at the University of Connecticut was founded in 1962 . As one of the major statistics departments in New England, it provides outstanding preparation for careers in universities, industry or government.",201st ,English,30 alternative credits,Storrs,.,     80      ,     6.5      ,.,.,.,28/07/2021,31/08/2021,"Statistics, Actuarial Science","[""credit ""]"
https://www.mastersportal.com/studies/224257/,University of Pittsburgh,Biostatistics,M.Sc.,On Campus,2 years,"34,270",The MS in Biostatistics at the University of Pittsburgh is an academic degree program for students with a background in calculus and a strong interest in public health. ,96th ,English,40 alternative credits,Pittsburgh,.,     100      ,     7      ,.,   Required   ,.,01/04/2021,24/08/2021,Statistics,"[""year ""]"
https://www.mastersportal.com/studies/30586/,University of Kent,Statistical Data Science (International Master's),M.Sc.,On Campus,2 years,.,"The Statistical Data Science (International Master's) programme from University of Kent develops your practical, statistical and computing skills to prepare you for a professional career in statistics or as a solid basis for further research in the area. ",301st ,English,On Campus,Canterbury,.,     85      ,     6      ,.,.,.,31/07/2021,23/09/2021,"Mathematics, Natural Sciences, Statistics",.
https://www.mastersportal.com/studies/257339/,"University of California, Los Angeles (UCLA)",Biostatistics,M.Sc.,On Campus,1 year,"26,773","The Biostatistics program of the University of California, Los Angeles (UCLA) provides first-rate education in statistical theory, modeling, and applications. We offer graduate MS and PhD degrees.",13rd ,English,30 alternative credits,Beverly Hills,.,     87      ,     7      ,.,   Required   ,.,01/12/2021,01/10/2022,"Biotechnology, Statistics","[""year ""]"
https://www.mastersportal.com/studies/109111/,Dalhousie University,Statistics,M.Sc.,On Campus,2 years,"7,335","The Statistics department at Dalhousie University offers programs leading to the degrees of MSc and PhD in the following areas: statistical inference, robust statistics, data mining, bioinformatics, data analysis, multivariate analysis, linear and nonlinear regression, time series analysis, statistical genetics, environmental statistics, and information theory.",201st ,English,60 alternative credits,Halifax,Canada,     92      ,     7      ,.,   Required   ,.,15/01/2022,08/09/2022,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/267759/,Georgia Southern University,Psychology,M.Sc.,On Campus,1 year,"10,894","The Psychology program of the Georgia Southern University is designed to give you an edge in gaining entry into a doctoral program in psychology (including Clinical or Counseling Psychology), and to provide you with the skills and qualifications needed to pursue a career immediately upon graduating.",.,English,36 alternative credits,Statesboro,.,     79      ,     6      ,.,     147  (verbal)     146  (quantitative)      ,.,01/07/2021,11/08/2021,"Psychology, Statistics","[""year ""]"
https://www.mastersportal.com/studies/183533/,Valparaiso University,Analytics and Modeling,M.Sc.,On Campus,2 years,"9,980","The Analytics and Modeling program at Valparaiso University focuses on the integration of knowledge and methodologies from mathematics, statistics, and computer science to analyze and solve problems in science, engineering, and other fields.",1001st ,English,60 alternative credits,Valparaiso,.,     75      ,     6      ,.,.,.,15/05/2021,25/08/2021,"Mathematics, Statistics, Business Intelligence & Analytics","[""year ""]"
https://www.mastersportal.com/studies/176704/,California State University East Bay,Statistics - Mathematical Statistics,M.Sc.,On Campus,1 year,"12,772",The Department of Statistics and Biostatistics offers graduate study leading to the Statistics - Mathematical Statistics program at California State University East Bay.,.,English,32 alternative credits,Hayward,.,     80      ,     6.5      ,.,.,.,01/05/2021,19/08/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/306219/,National University of Singapore,Statistics,M.Sc.,On Campus,1 year,"24,806",Statistics at National University of Singapore  changed the fundamental structure of the Programme by introducing a research module that allows students to conduct some basic research activities in some topics of interest or solve real-world problems from companies and research institutes. ,11st ,English,On Campus,Singapore,Singapore,     85      ,     6      ,.,.,.,15/03/2021,10/08/2021,"Mathematics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/6684/,University of Chester,Mathematics,M.Sc.,On Campus,1 year,"6,677","The Mathematics programme offered by the University of Chester focuses on applied and computational Mathematics, which is our team’s research specialism and a skill set valued by employers.",1001st ,English,120 alternative credits,Chester,.,.,     6.5      ,.,.,.,.,01/10/2021,"Mathematics, Applied Mathematics, Statistics","[""year""]"
https://www.mastersportal.com/studies/128254/,University of Saskatchewan,Biostatistics,M.Sc.,On Campus,2 years,"2,748","Biostatistics program offered by University of Saskatchewan is the study of statistical techniques applied to medical, biological and agricultural data. Applications arise in areas such as public health, clinical medicine, veterinary medicine, health services, and occupational/environmental health.",301st ,English,On Campus,Saskatoon,Canada,     86      ,     6.5      ,.,.,.,.,03/09/2021,"Biology, Statistics","[""year ""]"
https://www.mastersportal.com/studies/195157/,University Teknologi Mara,Applied Statistics,M.Sc.,On Campus,1 year,"1,201",The Master of Science in Applied Statistics programme from the Universiti Teknologi Mara  is offered to accommodate both working professionals and fresh graduates to acquire analytical and statistical skills.,651st ,English,On Campus,Kuala Lumpur,Malaysia,.,     6      ,.,.,.,.,01/03/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/230710/,University of Johannesburg,Mathematical Statistics,M.Sc.,On Campus,1 year,.,The Faculty of Science if offering a Master of Science in Mathematical Statistics at University of Johannesburg.,439th ,English,180 alternative credits,Johannesburg,South Africa,     105      ,     7      ,.,.,.,30/09/2021,03/02/2022,"Mathematics, Statistics, Actuarial Science",.
https://www.mastersportal.com/studies/108969/,Johannes Kepler University Linz,Statistics,M.Sc.,On Campus,2 years,Free,"The Master’s degree program in Statistics is an advanced, interdisciplinary, academic program focusing on core areas of theory, methodology, statistical application, and data analysis. Students earn a professional degree that includes courses in applied statistics as well as a variety of elective courses. ",362nd ,English,120 ECTS,Linz,Austria,     85      ,     6      ,.,.,.,05/02/2021,02/03/2021,Statistics,.
https://www.mastersportal.com/studies/4644/,University of Sheffield,Statistics,M.Sc.,On Campus,1 year,"11,802",Statistics degree offered at University of Sheffield will help you develop personal skills including presentation and time management.,93rd ,English,180 alternative credits,Sheffield,.,.,     6.5      ,.,.,.,.,28/09/2021,Statistics,"[""year""]"
https://www.mastersportal.com/studies/132285/,Arizona State University,Statistics,M.Sc.,On Campus,2 years,"19,343",The MS Statistics degree at Arizona State University is highly interdisciplinary and draws faculty research and teaching interests from various academic units. The program is highly flexible and can be tailored to reflect individual needs and goals.,101st ,English,30 alternative credits,Tempe Junction,.,     80      ,     6.5      ,.,   Required   ,.,01/07/2021,20/08/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/259580/,Salem State University,Accounting,M.Sc.,On Campus,1 year,"8,526",The master of science in Accounting program at Salem State University is designed to prepare accounting students for management positions in accounting.,.,English,30 alternative credits,Salem,.,     79      ,     6.5      ,.,.,.,.,02/09/2021,"Mathematics, Accounting, Statistics","[""year ""]"
https://www.mastersportal.com/studies/260355/,Lancaster University,Statistics and Operational Research,M.Res.,On Campus,1 year,"4,954","Statistics and Operational Research degree offered at Lancaster University offers a ground-breaking approach to statistics and operational research, developed in conjunction with leading industrial partners. There are typically over ten fully funded places annually.",135th ,English,180 alternative credits,Lancaster,.,     93      ,     6.5      ,.,.,.,.,02/10/2021,Statistics,"[""year""]"
https://www.mastersportal.com/studies/91182/,University of Wollongong,Master of Applied Finance (Financial Services),Master,On Campus,1½ years,"19,477","The Master of Applied Finance (Financial Services) offered by the University of Wollongong is for students interested in acquiring an advanced understanding of financial institutions, bank management, and lending. If you are currently working in the Finance industry or a recent graduate, you will benefit from the specialized knowledge learned in this course.",196th ,English,72 alternative credits,Wollongong,.,     86      ,     6.5      ,.,.,.,18/04/2021,17/05/2021,"Finance, Financial Mathematics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/266239/,University of Wisconsin-Eau Claire,Data Science,M.Sc.,Online,1 year,698,"The University of Wisconsin-Eau Claire's master of science in Data Science is a fully online degree program intended for students with a bachelor’s degree in math, statistics, analytics, computer science or marketing.",.,English,36 alternative credits,Eau Claire,.,     79      ,     7      ,.,.,.,24/07/2021,02/09/2021,"Statistics, Data Science & Big Data","[""credit ""]"
https://www.mastersportal.com/studies/75777/,Northwestern University,Regulatory Compliance,M.Sc.,Online,2 years,"3,228","The Regulatory Compliance program of Northwestern University is an interdisciplinary professional program that addresses core areas of compliance, including risk management, quality and regulatory science, practices and enforcement, leadership and communication skills.",24th ,English,30 alternative credits,Evanston,.,     100      ,     7.5      ,   Required   ,.,.,15/04/2021,22/06/2021,"Management, Organisation & Leadership, Statistics, Risk Management","[""module ""]"
https://www.mastersportal.com/studies/125760/,University of Louisville,Biostatistics,M.Sc.,On Campus,1½ years,"22,489","At Biostatistics from University of Louisville students receive training in: Design of research studies, with particular focus on clinical trials, Data management and statistical computing, Modern descriptive, graphical, and inferential statistical methods, with focus on generating statistical results meaningful to lay audiences. ",601st ,English,30 alternative credits,Louisville,.,     79      ,     6.5      ,.,   Required   ,.,01/04/2021,10/05/2021,"Biology, Public Health, Statistics","[""year ""]"
https://www.mastersportal.com/studies/234009/,Oregon Health & Science University,Biostatistics,M.Sc.,On Campus,1 year,569,Our Biostatistics graduate programs at the Oregon Health & Science University equip you with statistical knowledge and skills to apply to biomedical research and public health.,201st ,English,30 alternative credits,Oregon,.,.,.,.,.,.,.,27/09/2021,"Biology, Statistics","[""credit ""]"
https://www.mastersportal.com/studies/196162/,University of Namibia,Applied Statistics and Demography,M.Sc.,On Campus,2 years,473,"The Applied Statistics and Demography program of University of Namibia is part of the Faculty of Science. The faculty produces graduates of high calibre, who make a positive contribution to the socio-economic development of Namibia and beyond, through the application of knowledge and skills in various fields of Science and Technology.",.,English,On Campus,Windhoek,Namibia,.,.,.,.,.,08/07/2021,06/01/2022,"Sociology, Statistics","[""year ""]"
https://www.mastersportal.com/studies/58884/,University of York,Statistics and Computational Finance,M.Sc.,On Campus,1 year,"13,556",The Statistics and Computational Finance course from University of York emphasises data analysis and will provide you with contemporary statistical ideas and methodologies that are attractive to prospective employers. ,133rd ,English,180 alternative credits,York,.,     79      ,     6      ,.,.,.,01/07/2021,27/09/2021,"Finance, Statistics, Computer Sciences","[""year""]"
https://www.mastersportal.com/studies/63141/,Newcastle University,Statistics,Master,On Campus,1 year,"4,954","The Statistics programme from Newcastle University have a strong international reputation for making original contributions to Bayesian methodology, bioinformatics and biostatistics. We invite postgraduate research proposals in any of these three areas.",152nd ,English,180 alternative credits,Newcastle upon Tyne,.,     90      ,     6.5      ,.,.,.,.,01/04/2021,"Statistics, Actuarial Science","[""year""]"
https://www.mastersportal.com/studies/113815/,"University of California, Santa Barbara",Statistics,M.A.,On Campus,1 year,"22,734","Our department offers a Masters Degree in Statistics at the University of California, Santa Barbara that prepares students for employment in a wide variety of fields including insurance, pharmaceuticals, consulting, and government. ",49th ,English,30 alternative credits,Santa Barbara,.,     80      ,     7      ,.,.,.,15/02/2021,26/09/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/240088/,Umea University,Statistical Sciences,Master,On Campus,1 year,Free,"This one-year Statistical Sciences program at the Umea University offers broad and high-level training in both applied and computational statistics as well as in the foundations of statistical theory. You will gain solid knowledge in statistical methods and hone your skills to critically analyse and interpret data, and to communicate the results of your analysis. ",333rd ,English,60 alternative credits,Umeå,Sweden,.,.,.,.,.,15/04/2021,30/08/2021,Statistics,.
https://www.mastersportal.com/studies/104568/,New Jersey Institute of Technology,Applied Statistics,M.Sc.,On Campus,1 year,"25,090",The objective of the Master of Science in Applied Statistics at New Jersey Institute of Technology is to prepare students for a wide range of professional activities as practicing statisticians in both academia and industry. ,501st ,English,30 alternative credits,Newark,.,     79      ,     6.5      ,.,.,.,01/05/2021,03/09/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/46382/,University of Leeds,Statistics,M.Sc.,On Campus,1 year,.,The Statistics course at University of Leeds is a flexible degree programme enabling students from a wide range of backgrounds to both broaden and deepen their understanding of statistics.,91st ,English,On Campus,Leeds,.,     92      ,     6.5      ,.,.,.,31/08/2021,30/09/2021,"Statistics, Actuarial Science",.
https://www.mastersportal.com/studies/164060/,Rider University,Business Analytics,Master,On Campus,1 year,822,"Rider University’s Graduate Certificate Program in Business Analytics helps business professionals to develop the skills and gain the knowledge of the technologies, applications and processes used by organizations to drive their decision making across all aspects of business including finance, marketing, accounting and operations.",.,English,30 alternative credits,Princeton,.,     79      ,     6      ,.,.,.,01/06/2021,09/09/2021,Statistics,"[""credit ""]"
https://www.mastersportal.com/studies/262917/,University of Missouri - Columbia,"Educational, School, and Counseling Psychology (with emphasis in Statistics, Measurement, and Evaluation in Education)",M.Ed.,On Campus,1 year,"19,975","Educational, School, and Counseling Psychology (with emphasis in Statistics, Measurement, and Evaluation in Education) from University of Missouri - Columbia offers courses in applied statistics, from the quantitative foundations of educational research to advanced methods such as multivariate statistics, multilevel modeling, and latent variable modeling.",151st ,English,30 alternative credits,Columbia,.,     92      ,     6.5      ,.,.,.,15/01/2022,24/08/2022,"Psychology, Statistics, Counselling","[""year ""]"
https://www.mastersportal.com/studies/46532/,The University of Edinburgh,Statistics and Operational Research,M.Sc.,On Campus,1 year,"15,399","This Statistics and Operational Research programme from The University of Edinburgh will help you develop professionally in the theory and practice of statistics and operational research (OR), providing the foundations for a successful career.",20th ,English,On Campus,Edinburgh,.,     92      ,     6.5      ,.,.,.,31/08/2021,13/09/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/62808/,Kansas State University,Operations Research,M.Sc.,On Campus,1 year,"9,740","To pursue the Operations Research M.S. through the Industrial and Manufacturing Systems Engineering graduate program, admission to the program requires a baccalaureate degree and a strong background in applied mathematics including calculus and linear algebra. ",401st ,English,30 alternative credits,Manhattan,.,     79      ,     6.5      ,.,.,.,01/08/2021,25/01/2022,"Mathematics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/118754/,Queen's University,Mathematics and Statistics,M.Eng.,On Campus,1½ years,"3,724",The Department of Mathematics and Statistics from Queen's University is home to an outstanding group of faculty researchers with international reputations in their fields of specialization.,201st ,English,45 alternative credits,Kingston,Canada,     88      ,     7      ,.,.,.,15/01/2022,01/09/2022,"Mathematics, Applied Mathematics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/10310/,University of Lausanne,Actuarial Science,M.Sc.,On Campus,2 years,"1,090","This Master's degree in Actuarial Science from University of Lausanne, offers a complete basic training for future actuaries. An actuary is a business professional who deals with the financial impact of risk and uncertainty.",101st ,English,120 ECTS,Lausanne,Switzerland,.,.,.,.,.,30/04/2021,14/09/2021,"Finance, Statistics, Actuarial Science","[""year""]"
https://www.mastersportal.com/studies/168878/,University of Ottawa,Mathematics and Statistics - Statistics,M.Sc.,On Campus,2 years,"3,169",The University of Ottawa offers a rich academic environment to study mathematics and statistics under the supervision of professors who have gained an international reputation for their research. The Mathematics and Statistics - Statistics program is offered at University of Ottawa.,145th ,English,60 alternative credits,Ottawa,Canada,     79      ,     6.5      ,.,.,.,01/08/2021,11/01/2022,"Mathematics, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/154831/,Auburn University,Statistics,M.Sc.,On Campus,1 year,"26,254",The Master of Science in Statistics degree at Auburn University is designed to provide a suitable mix of theoretical and applied background for students interested in a career in statistics.,501st ,English,30 alternative credits,Auburn,.,     79      ,     6.5      ,.,   Required   ,.,31/01/2021,17/08/2021,"Mathematics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/292798/,Cardiff University,Data Analytics for Government (MSc),M.Sc.,On Campus,1 year,.,"Develop your theoretical understanding, practical experience of data science and analytics with a specific focus on the application of data analytics within government and public service.",151st ,English,180 alternative credits,Cardiff,.,.,.,.,.,.,.,27/09/2021,"Mathematics, Statistics, Computer Sciences",.
https://www.mastersportal.com/studies/284406/,Oregon State University,Statistics,Master,On Campus,2 years,"9,119","The department offers graduate work leading to M.S. and Ph.D. degrees in Statistics at Oregon State University. Students can concentrate on theory or applications, and programs can be tailored to emphasize such areas of interest as ecology, engineering, forestry, genetics/genomics and computational biology, mathematics, or oceanography.",201st ,English,30 alternative credits,Corvallis,.,     80      ,     6.5      ,.,   Required   ,.,01/06/2021,25/09/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/265851/,Sultan Qaboos University,Epidemiology and Medical Statistics,Master,On Campus,2 years,191,Master of Biomedical Science in  Epidemiology and Medical Statistics is offered at the Sultan Qaboos University.,375th ,English,24 alternative credits,Muscat,Oman,     80      ,     6      ,.,.,.,01/02/2021,05/09/2021,"Human Medicine, Statistics, Health Sciences","[""credit ""]"
https://www.mastersportal.com/studies/294093/,University College London (UCL),Statistics,M.Sc.,On Campus,1 year,"13,297","Statistical science skills are powerful tools that play a valuable role in all pure and applied sciences as well as in finance, law and marketing. The quantitative skills training provided by this Statistics MSc at the University College London (UCL) can lead to new and exciting opportunities in industry, medicine, government, commerce or research.",10th ,English,180 alternative credits,London,.,     92      ,     6.5      ,.,.,.,13/03/2021,28/09/2021,Statistics,"[""year""]"
https://www.mastersportal.com/studies/4258/,University of Leicester,Social Research,M.Sc.,On Campus,1 year,"9,206",This Social Research programme offered at the University of Leicester is for you if... you want to gain the advanced skills needed to progress in the field of social research whether as an academic or to further your career.,170th ,English,180 alternative credits,Leicester,.,     90      ,     6.5      ,.,.,.,.,27/09/2021,"Sociology, Statistics","[""year""]"
https://www.mastersportal.com/studies/111625/,George Washington University,Biostatistics,M.Sc.,On Campus,2 years,"1,499","The George Washington University students receive intensive training in applied and theoretical Biostatistics, statistical inference, probability theory and statistical genetics. They apply these skills to the design and analysis of epidemiological investigations, evaluation studies and other public health challenges.",187th ,English,60 alternative credits,"Washington, D. C.",.,     80      ,     6      ,.,.,.,01/04/2021,31/08/2021,"Biomedicine, Statistics","[""credit ""]"
https://www.mastersportal.com/studies/302114/,INTO Manchester,Pre-Master's - Criminology (Social Statistics),Pre-Master,Blended,½ year,.,The Pre-Master's - Criminology (Social Statistics) program at INTO Manchester is an intermediary step towards studying a Master’s degree at this university.,.,English,Blended,Manchester,.,.,     5.5      ,.,.,.,.,28/09/2021,"Sociology, Statistics, Criminology",.
https://www.mastersportal.com/studies/275743/,Northern Arizona University,Statistics,M.Sc.,On Campus,1 year,"21,121",In the Statistics program of the Northern Arizona University you will receive rigorous training in the design of experiments and the analysis and interpretation of results.,501st ,English,32 alternative credits,Flagstaff,.,     80      ,     6.5      ,.,.,.,15/03/2021,23/08/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/98959/,The University of Maine,Mathematics and Statistics,M.A.,On Campus,1 year,"1,235","The typical student in the Mathematics and Statistics program of The University of Maine chooses to focus their advanced study in one of three broad areas: applied mathematics, pure mathematics, or statistics.",401st ,English,30 alternative credits,Orono,.,     80      ,     6.5      ,.,   Required   ,.,15/01/2022,03/09/2022,"Mathematics, Statistics","[""credit ""]"
https://www.mastersportal.com/studies/127545/,University of Dayton,Management Science,M.Sc.,On Campus,2 years,809,Ready to transition to a leadership or management position? The Management Science program offered by the University of Dayton will enhance your technical expertise while developing your management skills.,601st ,English,30 alternative credits,Dayton,.,     80      ,     6.5      ,.,   Required   ,.,15/06/2021,23/08/2021,"Management, Organisation & Leadership, Statistics, General Engineering & Technology","[""credit ""]"
https://www.mastersportal.com/studies/190864/,The University of Hong Kong,Statistics,M.Sc.,On Campus,1 year,"4,463","The programme in Statistics at The University of Hong Kong is designed to provide a rigorous training in the principles and the practice of statistics. It emphasizes in applications and aims to prepare candidates for further study, research, consulting work and administration in various fields through computer-aided and hands-on experience. ",22nd ,English,60 alternative credits,Hong Kong,Hong Kong (SAR),     80      ,     6      ,.,.,.,01/02/2021,01/09/2021,"Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/101833/,Western Kentucky University,Psychology,M.A.,On Campus,1 year,753,Our faculty are active researchers and offer opportunities for students (both undergraduates and graduates) to collaborate on research projects. We welcome you to meet with any of our highly qualified faculty advisers if you are interested in learning more about any of our programs. The Psychology program is offered at Western Kentucky University.,.,English,30 alternative credits,Bowling Green,.,     79      ,     6.5      ,.,     146  (verbal)     141  (quantitative)      ,.,17/04/2021,24/08/2021,"Psychology, Statistics","[""credit ""]"
https://www.mastersportal.com/studies/146841/,Acadia University,Mathematics and Statistics,M.Sc.,On Campus,2 years,"4,015","Choosing to take a Master of Science in Mathematics and Statistics at Acadia University will deepen your mathematical knowledge, and develop your research and analytical skills. At the same time, you can earn your degree while gaining experience working and researching in industry.",.,English,60 alternative credits,Halifax,Canada,     93      ,     6.5      ,.,.,.,01/02/2021,09/09/2021,"Mathematics, Statistics, Actuarial Science","[""year ""]"
https://www.mastersportal.com/studies/190020/,University of Southern Queensland,Mathematics and Statistics,Postgraduate Diploma,On Campus,1 year,"17,042",The Mathematics and Statistics program from the University of Southern Queensland aims to produce graduates that are equipped with essential scientific and/or mathematical knowledge and an appreciation of the latest literature and technologies.,501st ,English,8 alternative credits,Toowoomba,.,     90      ,     6.5      ,.,.,.,.,22/02/2021,"Mathematics, Applied Mathematics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/257433/,University of North Carolina Chapel Hill,Biostatistics,M.Sc.,On Campus,2 years,"23,232",The Biostatistics program (M.Sc.) is offered by the University of North Carolina Chapel Hill.,30th ,English,45 alternative credits,Chapel Hill,.,     90      ,     7      ,.,.,.,14/01/2022,09/08/2022,"Biology, Statistics","[""year ""]"
https://www.mastersportal.com/studies/290112/,University College Dublin,Biostatistics,Postgraduate Certificate,On Campus,1 year,"1,750","Quantitative skills are essential for the conduct of Biostatistics research at University College Dublin - from Principal Investigators, to PhD students such skills permit objective evaluation of hypotheses. ",177th ,English,15 alternative credits,Dublin,Ireland,     90      ,     6.5      ,.,.,.,.,07/09/2021,"Biotechnology, Natural Sciences, Statistics","[""year""]"
https://www.mastersportal.com/studies/62895/,Kansas State University,Statistics,M.Sc.,On Campus,1 year,"9,740","Two master's degree options are available through the Statistics graduate program: the master's report options and the nonreport option. For the master's report options at Kansas State University, the student must take 30 hours of coursework and write a report for 2 additional hours of credit. ",401st ,English,30 alternative credits,Manhattan,.,     79      ,     6.5      ,.,.,.,01/08/2021,25/01/2022,Statistics,"[""year ""]"
https://www.mastersportal.com/studies/105272/,New Jersey Institute of Technology,Transportation,M.Sc.,On Campus,1 year,"25,090","New Jersey Institute of Technology Transportation program prepares students to be transportation planners, engineers, and managers who can plan, design, operate, and manage transportation systems capable of satisfying society's transportation needs.",501st ,English,30 alternative credits,Newark,.,     79      ,     6.5      ,.,.,.,01/05/2021,03/09/2021,"Statistics, Strategic Management, Transportation Engineering","[""year ""]"
https://www.mastersportal.com/studies/284097/,Temple University,Statistics and Data Science,M.Sc.,On Campus,1 year,915,Hone the predictive analytics skills needed to join the next generation of elite data analysts with the Master of Science in Statistics and Data Science in Temple University’s Fox School of Business.,301st ,English,30 alternative credits,Philadelphia,.,     79      ,     6.5      ,   Required   ,   Required   ,.,01/03/2021,23/08/2021,"Statistics, Data Science & Big Data, Actuarial Science","[""credit ""]"
https://www.mastersportal.com/studies/287590/,University College London (UCL),Computational Finance,M.Sc.,On Campus,1 year,"23,616","With the Computational Finance programme offered at the University College London (UCL), students develop an advanced knowledge of computational methods in finance, which is a prerequisite for a successful career in the financial industry within 'quant' teams. ",10th ,English,180 alternative credits,London,.,     100      ,     7      ,.,.,.,28/08/2021,28/09/2021,"Electrical Engineering, Finance, Statistics","[""year""]"
https://www.mastersportal.com/studies/243575/,University of Rochester,Statistics,M.A.,On Campus,2 years,"1,466","The Statistics program of University of Rochester requires satisfactory completion of at least 32 credits and a final comprehensive written examination; no thesis is required. Of the 32 credits, at least 24 must be in departmental courses primarily at the 400 level or above.",147th ,English,60 alternative credits,Rochester,.,     100      ,     7.5      ,.,.,.,01/05/2021,25/08/2021,"Statistics, Actuarial Science","[""credit ""]"
https://www.mastersportal.com/studies/104703/,New Jersey Institute of Technology,Biostatistics,M.Sc.,On Campus,1 year,"25,090",The Master of Science in Biostatistics at New Jersey Institute of Technology will provide advanced graduate education and training to students interested in applying statistical methods to the health sciences in general and clinical studies in particular.,501st ,English,30 alternative credits,Newark,.,     79      ,     6.5      ,.,.,.,01/05/2021,03/09/2021,"Biology, Statistics","[""year ""]"
https://www.mastersportal.com/studies/116111/,Virginia Commonwealth University,Economics (Concentration in Statistics),M.A.,On Campus,1 year,"21,324",The Economics (Concentration in Statistics) program at Virginia Commonwealth University is designed to enhance the student’s abilities to use economic modeling to conduct applied analytical and econometric research. Students in this program are expected to demonstrate competence over a rigorous and current core curriculum in microeconomic and macroeconomic theory and in econometrics.,201st ,English,30 alternative credits,Richmond,.,     80      ,     6.5      ,.,.,.,01/07/2021,24/08/2021,"Economics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/8361/,University of Kent,Applied Actuarial Science,M.Sc.,On Campus,1 year,"14,545","Qualifying as an actuary through the Applied Actuarial Science programme at University of Kent is a passport to a wide variety of careers in insurance companies, investments, pensions, health care and banking – not just in the UK, but throughout the world. Kent is one of a very few universities in the UK to teach the subject.",301st ,English,180 alternative credits,Canterbury,.,     90      ,     6.5      ,.,.,.,31/07/2021,23/09/2021,"Mathematics, Statistics, Actuarial Science","[""year""]"
https://www.mastersportal.com/studies/102687/,George Mason University,Data Analytics Engineering,M.Sc.,On Campus,1 year,"1,160","The MS in Data Analytics Engineering is a Volgenau multidisciplinary degree program, administered by the Department of Statistics at George Mason University, and is designed to provide students with an understanding of the technologies and methodologies necessary for data-driven decision-making.",201st ,English,30 alternative credits,Fairfax,.,     88      ,     6.5      ,.,.,.,01/07/2021,24/08/2021,"Statistics, General Engineering & Technology, Data Science & Big Data","[""credit ""]"
https://www.mastersportal.com/studies/97886/,Michigan State University,Business Research,M.Sc.,On Campus,2 years,"22,833",The Master of Science degree with a major in Business Research at Michigan State University provides a graduate-level degree for individuals with skills in research methods  and graduate-level course work in a business-related area.,101st ,English,30 alternative credits,East Lansing,.,     80      ,     6      ,.,.,.,01/02/2021,01/09/2021,"Statistics, Business Intelligence & Analytics","[""year ""]"
