platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines
https://www.mastersportal.com/studies/114822/,Radboud University,Economics - Corporate Finance and Control ,M.Sc.,On Campus,1 year,"2,168","Within this specialisation of Economics - Corporate Finance and Control programme at Radboud University, you will get a thorough understanding of state-of-the-art corporate finance integrated with modern institutional and behavioural insights. Understanding all the necessary facets will equip you with the knowledge and skills to tackle complex financial issues in today’s corporations.",101st ,English,60 ECTS,Nijmegen,Netherlands,     90      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.ru.nl%2Fenglish%2Feducation%2Fmasters%2Fcorporate-finance-and-control%2F%3Futm_source%3Dmastersportal.eu%26utm_medium%3Dprofielpagina%26utm_term%3Dcorporate-finance-control%26utm_campaign%3Dmastersportal-portal&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxMTQ4MjIiLCJkIjoiRWNvbm9taWNzIC0gQ29ycG9yYXRlIEZpbmFuY2UgYW5kIENvbnRyb2wiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yNDg5fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzUwMCwxMDAwXSxbMTAwMCw1MDAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC45LjIyNyIsInMiOiJjODhkZDI0Ni1lYjQ4LTQxMzEtODY2My0zMTU0NDFjMDI1OWQiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIxOTk1MjExIiwiZCI6Imh0dHBzOi8vd3d3LnJ1Lm5sL2VuZ2xpc2gvZWR1Y2F0aW9uL21hc3RlcnMvY29ycG9yYXRlLWZpbmFuY2UtYW5kLWNvbnRyb2wvP3V0bV9zb3VyY2U9bWFzdGVyc3BvcnRhbC5ldSZ1dG1fbWVkaXVtPXByb2ZpZWxwYWdpbmEmdXRtX3Rlcm09Y29ycG9yYXRlLWZpbmFuY2UtY29udHJvbCZ1dG1fY2FtcGFpZ249bWFzdGVyc3BvcnRhbC1wb3J0YWwiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,01/07/2021,01/09/2021,"Economics, Finance, Auditing"
https://www.mastersportal.com/studies/236772/,Tilburg University,Economics - Law and Economics ,M.Sc.,On Campus,1 year,"2,143","Use economic methods and models to identify regulations that ensure fair competition while mitigating negative economic effects. With the Economics - Competition and Regulation track degree at Tilburg University you'll combine insights from economics, industrial organization and competition law to business strategies and regulatory policies.",201st ,English,60 ECTS,Tilburg,Netherlands,     90      ,     6.5      ,.,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.tilburguniversity.edu%2Feducation%2Fmasters-programmes%2Feconomics-competition-and-regulation%3Futm_source%3Dmastersportal%26utm_medium%3Dreferral%26utm_term%3Dmsceco-cr&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyMzY3NzIiLCJkIjoiRWNvbm9taWNzIC0gTGF3IGFuZCBFY29ub21pY3MiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yNDg5fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzUwMCwxMDAwXSxbMTAwMCw1MDAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC45LjIyNyIsInMiOiJjODhkZDI0Ni1lYjQ4LTQxMzEtODY2My0zMTU0NDFjMDI1OWQiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIyMDg4MzUzIiwiZCI6Imh0dHBzOi8vd3d3LnRpbGJ1cmd1bml2ZXJzaXR5LmVkdS9lZHVjYXRpb24vbWFzdGVycy1wcm9ncmFtbWVzL2Vjb25vbWljcy1jb21wZXRpdGlvbi1hbmQtcmVndWxhdGlvbj91dG1fc291cmNlPW1hc3RlcnNwb3J0YWwmdXRtX21lZGl1bT1yZWZlcnJhbCZ1dG1fdGVybT1tc2NlY28tY3IiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,01/07/2021,24/08/2021,Economics
https://www.mastersportal.com/studies/290358/,University of Technology Sydney,Financial Analysis ,Master,On Campus,1½ years,.,The Master of Financial Analysis at the University of Technology Sydney provides advanced-level study in a range of contemporary accounting and finance issues. ,133rd ,English,72 alternative credits,Sydney,.,     79      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.uts.edu.au%2Ffuture-students%2Ffind-a-course%2Fmaster-financial-analysis&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyOTAzNTgiLCJkIjoiRmluYW5jaWFsIEFuYWx5c2lzIiwibCI6InByZW1pdW0ifSwicyI6ImRpLTR8ZW4tMjQ4OXxsdi1tYXN0ZXJ8dGMtRVVSfHRyLVs1MDAsMTAwMF0sWzEwMDAsNTAwMF18dWMtMTF8dXItMzgiLCJ1Ijp7ImkiOiIxNzIuMzAuOS4yMjciLCJzIjoiYzg4ZGQyNDYtZWI0OC00MTMxLTg2NjMtMzE1NDQxYzAyNTlkIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjE0NTkyNiIsImQiOiJodHRwczovL3d3dy51dHMuZWR1LmF1L2Z1dHVyZS1zdHVkZW50cy9maW5kLWEtY291cnNlL21hc3Rlci1maW5hbmNpYWwtYW5hbHlzaXMiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,15/01/2021,22/02/2021,"Economics, Finance, Business Intelligence & Analytics"
https://www.mastersportal.com/studies/258737/,Bay Path University,Accounting ,M.Sc.,Online,1 year,703,"The MS Accounting program at Bay Path University was designed to give students a unique advantage and skills that can be leveraged in many career paths including auditing, management consulting, financial accounting & reporting, management accounting, financial analysis, tax preparation, and forensic accounting. ",.,English,30 alternative credits,Longmeadow,.,     80      ,     6      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.baypathuniversity.net%2Fprograms%2Fgraduate-college%2Fmsc-in-accounting%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyNTg3MzciLCJkIjoiQWNjb3VudGluZyIsImwiOiJwcmVtaXVtIn0sInMiOiJkaS00fGVuLTI0ODl8bHYtbWFzdGVyfHRjLUVVUnx0ci1bNTAwLDEwMDBdLFsxMDAwLDUwMDBdfHVjLTExfHVyLTM4IiwidSI6eyJpIjoiMTcyLjMwLjkuMjI3IiwicyI6ImM4OGRkMjQ2LWViNDgtNDEzMS04NjYzLTMxNTQ0MWMwMjU5ZCIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxMTE5MzciLCJkIjoiaHR0cHM6Ly93d3cuYmF5cGF0aHVuaXZlcnNpdHkubmV0L3Byb2dyYW1zL2dyYWR1YXRlLWNvbGxlZ2UvbXNjLWluLWFjY291bnRpbmcvIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,.,19/04/2021,"Economics, Accounting"
https://www.mastersportal.com/studies/290688/,University of Technology Sydney,Finance ,Postgraduate Certificate,On Campus,½ year,.,"The Graduate Certificate in Finance from the University of Technology Sydney provides an introduction to finance theory and practice. It is of particular interest to those working in the various fields of finance and banking whose backgrounds are in fields other than business, finance, commerce or accounting. ",133rd ,English,24 alternative credits,Sydney,.,     79      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.uts.edu.au%2Ffuture-students%2Ffind-a-course%2Fgraduate-certificate-finance&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyOTA2ODgiLCJkIjoiRmluYW5jZSIsImwiOiJwcmVtaXVtIn0sInMiOiJkaS00fGVuLTI0ODl8bHYtbWFzdGVyfHRjLUVVUnx0ci1bNTAwLDEwMDBdLFsxMDAwLDUwMDBdfHVjLTExfHVyLTM4IiwidSI6eyJpIjoiMTcyLjMwLjkuMjI3IiwicyI6ImM4OGRkMjQ2LWViNDgtNDEzMS04NjYzLTMxNTQ0MWMwMjU5ZCIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxNDYyMjQiLCJkIjoiaHR0cHM6Ly93d3cudXRzLmVkdS5hdS9mdXR1cmUtc3R1ZGVudHMvZmluZC1hLWNvdXJzZS9ncmFkdWF0ZS1jZXJ0aWZpY2F0ZS1maW5hbmNlIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,15/01/2021,22/02/2021,"Economics, Finance, Accounting"
https://www.mastersportal.com/studies/53579/,Università Cattolica del Sacro Cuore,Economics ,M.Sc.,On Campus,2 years,"3,600","The Economics programme at Università Cattolica del Sacro Cuore provides students with a solid training in Economics emphasizing rigorous analytical thinking and advanced quantitative methods, taught by faculty members that are internationally recognized economists.",511st ,English,120 ECTS,Milano,Italy,     83      ,     6      ,   Required   ,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Finternational.unicatt.it%2Fucscinternational-economics&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiI1MzU3OSIsImQiOiJFY29ub21pY3MiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yNDg5fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzUwMCwxMDAwXSxbMTAwMCw1MDAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC45LjIyNyIsInMiOiJjODhkZDI0Ni1lYjQ4LTQxMzEtODY2My0zMTU0NDFjMDI1OWQiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIxOTIyMzMwIiwiZCI6Imh0dHBzOi8vaW50ZXJuYXRpb25hbC51bmljYXR0Lml0L3Vjc2NpbnRlcm5hdGlvbmFsLWVjb25vbWljcyIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,11/06/2021,01/09/2021,"Economics, Finance, Management, Organisation & Leadership"
https://www.mastersportal.com/studies/56170/,KU Leuven,International Business Economics and Management ,M.Sc.,On Campus,1 year,947,"The Master in International Business Economics and Management at KU Leuven instills an international mindset in talented individuals educated in diverse backgrounds, and fosters an attitude of autonomous, critical and informed reflection. It prepares you for a career in international business through the acquisition of insights, knowledge and management skills, to bring solutions to problems.",45th ,English,60 ECTS,Brussels,Belgium,.,.,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.kuleuven.be%2Fenglish%2Fprospective-students%2Fopen-days%2Fonline-open-days%2FMaster-of-International-Business-Economics-and-Management%3Futm_source%3Dstudyportals%26utm_medium%3Daffiliate%26utm_campaign%3Dinternationalstudents&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiI1NjE3MCIsImQiOiJJbnRlcm5hdGlvbmFsIEJ1c2luZXNzIEVjb25vbWljcyBhbmQgTWFuYWdlbWVudCIsImwiOiJwcmVtaXVtIn0sInMiOiJkaS00fGVuLTI0ODl8bHYtbWFzdGVyfHRjLUVVUnx0ci1bNTAwLDEwMDBdLFsxMDAwLDUwMDBdfHVjLTExfHVyLTM4IiwidSI6eyJpIjoiMTcyLjMwLjkuMjI3IiwicyI6ImM4OGRkMjQ2LWViNDgtNDEzMS04NjYzLTMxNTQ0MWMwMjU5ZCIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjE5ODgxMTEiLCJkIjoiaHR0cHM6Ly93d3cua3VsZXV2ZW4uYmUvZW5nbGlzaC9wcm9zcGVjdGl2ZS1zdHVkZW50cy9vcGVuLWRheXMvb25saW5lLW9wZW4tZGF5cy9NYXN0ZXItb2YtSW50ZXJuYXRpb25hbC1CdXNpbmVzcy1FY29ub21pY3MtYW5kLU1hbmFnZW1lbnQ%2FdXRtX3NvdXJjZT1zdHVkeXBvcnRhbHMmdXRtX21lZGl1bT1hZmZpbGlhdGUmdXRtX2NhbXBhaWduPWludGVybmF0aW9uYWxzdHVkZW50cyIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,01/06/2021,21/09/2021,"Economics, Business Administration"
https://www.mastersportal.com/studies/236860/,Tilburg University,Economics - Public Policy ,M.Sc.,On Campus,1 year,"2,143","Address urgent domestic public policy objectives, ranging from reduced income inequality and job security, to an affordable health care and pension system. Upon graduation of the Economics - Public Policy track program from Tilburg University you are an economic expert on how governments can achieve such critical goals, design effective solutions, and finance these activities.",201st ,English,60 ECTS,Tilburg,Netherlands,     90      ,     6.5      ,.,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.tilburguniversity.edu%2Feducation%2Fmasters-programmes%2Feconomics-public-policy%2Fprogram%3Futm_source%3Dmastersportal%26utm_medium%3Dreferral%26utm_term%3Dmsceco-pp&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyMzY4NjAiLCJkIjoiRWNvbm9taWNzIC0gUHVibGljIFBvbGljeSIsImwiOiJwcmVtaXVtIn0sInMiOiJkaS00fGVuLTI0ODl8bHYtbWFzdGVyfHRjLUVVUnx0ci1bNTAwLDEwMDBdLFsxMDAwLDUwMDBdfHVjLTExfHVyLTM4IiwidSI6eyJpIjoiMTcyLjMwLjkuMjI3IiwicyI6ImM4OGRkMjQ2LWViNDgtNDEzMS04NjYzLTMxNTQ0MWMwMjU5ZCIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIwODg0NDYiLCJkIjoiaHR0cHM6Ly93d3cudGlsYnVyZ3VuaXZlcnNpdHkuZWR1L2VkdWNhdGlvbi9tYXN0ZXJzLXByb2dyYW1tZXMvZWNvbm9taWNzLXB1YmxpYy1wb2xpY3kvcHJvZ3JhbT91dG1fc291cmNlPW1hc3RlcnNwb3J0YWwmdXRtX21lZGl1bT1yZWZlcnJhbCZ1dG1fdGVybT1tc2NlY28tcHAiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,01/07/2021,24/08/2021,"Economics, Public Policy"
https://www.mastersportal.com/studies/104534/,Wichita State University,Applied Economics ,M.A.,On Campus,1 year,622,"The Applied Economics program at Wichita State University offers you a general economics track and three specialized tracks to choose from economic analysis, financial economics or international economics.",.,English,30 alternative credits,Wichita,.,     79      ,     5.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.wichitastate-international.com%2Fprograms%2Fgraduate%2Fma-in-applied-economics%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxMDQ1MzQiLCJkIjoiQXBwbGllZCBFY29ub21pY3MiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yNDg5fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzUwMCwxMDAwXSxbMTAwMCw1MDAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC45LjIyNyIsInMiOiJjODhkZDI0Ni1lYjQ4LTQxMzEtODY2My0zMTU0NDFjMDI1OWQiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIxOTY2MDE1IiwiZCI6Imh0dHBzOi8vd3d3LndpY2hpdGFzdGF0ZS1pbnRlcm5hdGlvbmFsLmNvbS9wcm9ncmFtcy9ncmFkdWF0ZS9tYS1pbi1hcHBsaWVkLWVjb25vbWljcy8iLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,30/04/2021,16/08/2021,"Economics, Management, Organisation & Leadership, Econometrics"
https://www.mastersportal.com/studies/750/,KU Leuven,Advanced Studies in Economics ,M.Sc.,On Campus,1 year,"1,750","The Master of Advanced Studies in Economics programme at KU Leuven provides you with theoretical and empirical tools to analyse concrete economic problems and acquaint them with current research practices in economics. For the student with an initial graduate economics degree, this course leads into frontiers of new research within economics.",45th ,English,60 ECTS,Leuven,Belgium,.,.,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.kuleuven.be%2Fenglish%2Fprospective-students%2Fopen-days%2Fonline-open-days%2FMaster-of-Advanced-Studies-in-Economics%3Futm_source%3Dstudyportals%26utm_medium%3Daffiliate%26utm_campaign%3Dinternationalstudents&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiI3NTAiLCJkIjoiQWR2YW5jZWQgU3R1ZGllcyBpbiBFY29ub21pY3MiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yNDg5fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzUwMCwxMDAwXSxbMTAwMCw1MDAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC45LjIyNyIsInMiOiJjODhkZDI0Ni1lYjQ4LTQxMzEtODY2My0zMTU0NDFjMDI1OWQiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIxODI0MTI2IiwiZCI6Imh0dHBzOi8vd3d3Lmt1bGV1dmVuLmJlL2VuZ2xpc2gvcHJvc3BlY3RpdmUtc3R1ZGVudHMvb3Blbi1kYXlzL29ubGluZS1vcGVuLWRheXMvTWFzdGVyLW9mLUFkdmFuY2VkLVN0dWRpZXMtaW4tRWNvbm9taWNzP3V0bV9zb3VyY2U9c3R1ZHlwb3J0YWxzJnV0bV9tZWRpdW09YWZmaWxpYXRlJnV0bV9jYW1wYWlnbj1pbnRlcm5hdGlvbmFsc3R1ZGVudHMiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,01/06/2021,21/09/2021,Economics
https://www.mastersportal.com/studies/130023/,The New School,Economics ,M.Sc.,On Campus,1 year,"1,863","The MS in Economics from The New School is a 45-credit terminal degree designed for students who wish to study economics in more depth than the MA allows, particularly to develop their research skills in economic modeling and econometrics, without being committed to completing a PhD degree.",561st ,English,45 alternative credits,New York City,.,     92      ,     7      ,.,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.newschool.edu%2Fm%2Fnssr%2F%3Futm_source%3Dstudyportals%26utm_medium%3Dhyperlink_listing%26utm_campaign%3Dpm_nssr%26utm_term%3Deconomics_ms&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxMzAwMjMiLCJkIjoiRWNvbm9taWNzIiwibCI6InByZW1pdW0ifSwicyI6ImRpLTR8ZW4tMjQ4OXxsdi1tYXN0ZXJ8dGMtRVVSfHRyLVs1MDAsMTAwMF0sWzEwMDAsNTAwMF18dWMtMTF8dXItMzgiLCJ1Ijp7ImkiOiIxNzIuMzAuOS4yMjciLCJzIjoiYzg4ZGQyNDYtZWI0OC00MTMxLTg2NjMtMzE1NDQxYzAyNTlkIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTk4MDg4MCIsImQiOiJodHRwczovL3d3dy5uZXdzY2hvb2wuZWR1L20vbnNzci8%2FdXRtX3NvdXJjZT1zdHVkeXBvcnRhbHMmdXRtX21lZGl1bT1oeXBlcmxpbmtfbGlzdGluZyZ1dG1fY2FtcGFpZ249cG1fbnNzciZ1dG1fdGVybT1lY29ub21pY3NfbXMiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,15/06/2021,31/08/2021,Economics
https://www.mastersportal.com/studies/266312/,Marist College,Professional Accountancy ,M.Sc.,Blended,1 year,864,The Master of Science in Professional Accountancy from Marist College is designed to provide accounting majors the opportunity to obtain an additional 30 college credits and a graduate degree to satisfy the 150 hours to be licensed as a Certified Public Accountant (CPA).,.,English,30 alternative credits,Poughkeepsie,.,     79      ,     6.5      ,   Required   ,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.maristcollege-international.com%2Fprograms%2Fgraduate-programmes%2Fmsc-in-professional-accountancy%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyNjYzMTIiLCJkIjoiUHJvZmVzc2lvbmFsIEFjY291bnRhbmN5IiwibCI6InByZW1pdW0ifSwicyI6ImRpLTR8ZW4tMjQ4OXxsdi1tYXN0ZXJ8dGMtRVVSfHRyLVs1MDAsMTAwMF0sWzEwMDAsNTAwMF18dWMtMTF8dXItMzgiLCJ1Ijp7ImkiOiIxNzIuMzAuOS4yMjciLCJzIjoiYzg4ZGQyNDYtZWI0OC00MTMxLTg2NjMtMzE1NDQxYzAyNTlkIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjEyMDA1MyIsImQiOiJodHRwczovL3d3dy5tYXJpc3Rjb2xsZWdlLWludGVybmF0aW9uYWwuY29tL3Byb2dyYW1zL2dyYWR1YXRlLXByb2dyYW1tZXMvbXNjLWluLXByb2Zlc3Npb25hbC1hY2NvdW50YW5jeS8iLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,.,19/01/2021,"Economics, Finance, Accounting"
https://www.mastersportal.com/studies/294422/,Kaunas University of Technology,Energy Technologies and Economics ,M.Sc.,On Campus,2 years,"4,234",The graduates of this Energy Technologies and Economics programme from Kaunas University of Technology will be able to control power engineering objects and make economically reasonable engineering solutions. ,801st ,English,120 ECTS,Kaunas,Lithuania,     85      ,     6      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fapply.ktu.edu%2Fenter%2F679&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyOTQ0MjIiLCJkIjoiRW5lcmd5IFRlY2hub2xvZ2llcyBhbmQgRWNvbm9taWNzIiwibCI6InByZW1pdW0ifSwicyI6ImRpLTR8ZW4tMjQ4OXxsdi1tYXN0ZXJ8dGMtRVVSfHRyLVs1MDAsMTAwMF0sWzEwMDAsNTAwMF18dWMtMTF8dXItMzgiLCJ1Ijp7ImkiOiIxNzIuMzAuOS4yMjciLCJzIjoiYzg4ZGQyNDYtZWI0OC00MTMxLTg2NjMtMzE1NDQxYzAyNTlkIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjE1MDE5NyIsImQiOiJodHRwczovL2FwcGx5Lmt0dS5lZHUvZW50ZXIvNjc5IiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,31/07/2021,01/09/2021,"Economics, Energy & Power Engineering, Sustainable Energy"
https://www.mastersportal.com/studies/7679/,University of Wroclaw,Managerial Economics ,M.Sc.,On Campus,2 years,"2,200",This  Managerial Economics program is successfully provided by Wroclaw University for almost twenty years. The master's degree is designed for students who expect to pursue a managerial career in business in their home country or abroad. ,801st ,English,123 ECTS,Wroclaw,Poland,     72      ,     6      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Finternational.uni.wroc.pl%2Fen%2Fadmission-full-degree-studies%2Fprogrammes-english%2Fmanagerial-economics-11&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiI3Njc5IiwiZCI6Ik1hbmFnZXJpYWwgRWNvbm9taWNzIiwibCI6InByZW1pdW0ifSwicyI6ImRpLTR8ZW4tMjQ4OXxsdi1tYXN0ZXJ8dGMtRVVSfHRyLVs1MDAsMTAwMF0sWzEwMDAsNTAwMF18dWMtMTF8dXItMzgiLCJ1Ijp7ImkiOiIxNzIuMzAuOS4yMjciLCJzIjoiYzg4ZGQyNDYtZWI0OC00MTMxLTg2NjMtMzE1NDQxYzAyNTlkIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTk3MjgyOSIsImQiOiJodHRwczovL2ludGVybmF0aW9uYWwudW5pLndyb2MucGwvZW4vYWRtaXNzaW9uLWZ1bGwtZGVncmVlLXN0dWRpZXMvcHJvZ3JhbW1lcy1lbmdsaXNoL21hbmFnZXJpYWwtZWNvbm9taWNzLTExIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=a010c3e8-24b2-49f6-a912-dc950de06643&sid=1ef40702-7c9c-4dfc-8ecf-fb7e7206f304,31/08/2021,02/10/2021,"Economics, Management, Organisation & Leadership, International Business"
